,Customer ID,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Regular Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,City,Zip Code,Latitude,Longitude,Population,Churn Value,CLTV,Churn Type,Churn Reason,Total Customer Svc Requests,Product/Service Issues Reported,Customer Satisfaction
3340,6625-UTXEW,1,1,12,4,1,46.88,0,1,1,73,0,1,0,0,0,0,0,1,0,1,0,51.25,612.1,0.0,0.0,562.56,1,26,1,0,1,0,0,Fort Bragg,95437,39.455555,-123.683979,14417,0,3097,0,0,1,1,3
3341,6244-BESBM,1,6,69,0,1,12.02,0,1,1,30,0,0,0,1,1,1,1,0,2,1,1,95.2,6671.7,0.0,2002.0,829.38,0,61,0,0,1,1,1,Geyserville,95441,38.731771,-123.064272,2349,0,6166,0,0,0,0,0
3342,2612-PHGOX,1,4,64,0,1,6.59,1,1,2,20,0,1,1,1,1,0,0,0,2,1,0,76.1,4818.8,0.0,964.0,421.76,0,47,0,0,1,0,0,Graton,95444,38.434362,-122.86891,390,0,4222,0,0,1,0,4
3343,8480-PPONV,1,3,62,0,1,40.66,1,1,1,21,1,1,1,1,1,1,1,0,2,0,0,115.55,7159.05,0.0,1503.0,2520.92,0,56,0,0,1,1,3,Guerneville,95446,38.52576,-123.013347,4913,0,6349,0,0,0,0,0
3344,8780-IHCRN,1,5,63,0,1,28.92,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,24.65,1574.5,0.0,0.0,1821.96,0,23,1,0,1,1,2,Healdsburg,95448,38.618347,-122.908422,17979,0,4392,0,0,1,2,4
3345,4598-ZADCK,0,0,53,0,0,0.0,0,1,1,25,1,1,1,1,1,0,0,0,1,1,0,53.6,2879.2,0.0,720.0,0.0,1,34,0,0,0,0,0,Hopland,95449,38.93706,-123.118111,1373,0,5183,0,0,0,0,0
3346,1257-SXUXQ,1,10,5,0,1,8.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.45,86.05,0.0,0.0,40.2,0,20,1,0,1,1,1,Jenner,95450,38.505995,-123.187019,438,0,4573,0,0,0,0,0
3347,7182-OVLBJ,1,4,62,0,1,28.64,1,1,1,52,1,0,0,0,1,1,1,1,2,1,0,101.15,6638.35,0.0,345.19,1775.68,1,32,0,0,1,1,3,Kenwood,95452,38.419525,-122.521585,1653,0,5735,0,0,2,0,3
3348,5095-ETBRJ,1,5,55,0,1,2.36,0,1,1,69,1,1,0,1,0,0,0,0,2,0,1,56.8,3112.05,0.0,2147.0,129.8,1,28,1,0,1,0,0,Lakeport,95453,39.080469,-122.955176,11180,0,4702,0,0,0,0,0
3349,4821-WQOYN,1,6,72,0,1,22.05,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,20.1,1326.25,0.0,0.0,1587.6,1,25,1,0,1,1,2,Little River,95456,39.245911,-123.77214,882,0,4603,0,0,1,0,0
3350,4730-AWNAU,1,7,36,0,0,0.0,0,1,2,24,1,0,1,1,1,1,1,0,1,0,1,60.7,2234.55,0.0,536.0,0.0,0,59,0,0,1,0,0,Lower Lake,95457,38.925545,-122.549083,2644,0,3671,0,0,1,0,0
3351,3452-FLHYD,1,3,25,0,1,25.08,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,20.95,495.15,0.0,0.0,627.0,0,47,0,0,1,0,0,Lucerne,95458,39.141934,-122.770679,3002,0,5682,0,0,2,1,0
3352,9531-NSBMR,0,0,36,0,1,49.85,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,19.25,679.8,0.0,0.0,1794.6,1,44,0,0,0,0,0,Mendocino,95460,39.305545,-123.743697,2229,0,4904,0,0,0,0,0
3353,6260-ONULR,0,0,1,0,1,42.19,0,1,1,29,0,0,0,0,1,1,1,0,0,1,1,62.8,62.8,0.0,0.0,42.19,0,55,0,0,0,0,0,Middletown,95461,38.787446,-122.58675,7789,0,2438,0,0,1,1,0
3354,4389-UEFCZ,0,0,72,0,1,21.96,1,1,2,59,1,0,1,0,1,1,1,1,2,1,0,105.5,7544.0,0.0,445.1,1581.12,1,25,1,0,1,0,0,Monte Rio,95462,38.471049,-123.015549,1537,0,5551,0,0,1,0,0
3355,8711-LOBKY,1,2,59,0,1,41.19,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,19.85,1188.25,0.0,0.0,2430.21,0,50,0,0,1,1,1,Navarro,95463,39.182916,-123.552571,148,0,6144,0,0,0,0,0
3356,8985-OOPOS,0,0,1,0,1,36.05,0,1,3,30,0,0,1,1,1,1,1,0,1,0,1,74.1,74.1,0.0,0.0,36.05,1,54,0,0,0,0,0,Occidental,95465,38.415003,-122.998726,1880,0,2900,0,0,2,0,0
3357,8800-ZKRFW,1,9,30,0,1,24.56,1,1,3,18,0,1,1,1,1,1,1,1,0,1,0,107.5,3242.5,0.0,0.0,736.8,1,62,0,0,1,1,2,Philo,95466,39.094102,-123.500853,1113,0,3094,0,0,1,0,0
3358,2616-FLVQC,0,0,64,0,1,38.96,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,19.55,1240.15,0.0,0.0,2493.44,0,42,0,0,0,0,0,Point Arena,95468,38.911299,-123.609588,1352,0,6036,0,0,1,0,0
3359,9968-FFVVH,0,0,63,0,1,38.37,1,1,3,59,1,1,1,1,0,0,0,1,1,0,0,68.8,4111.35,0.0,0.0,2417.31,0,20,1,0,0,0,0,Potter Valley,95469,39.408634,-123.045516,1884,0,5082,0,0,0,0,0
3360,8390-FESFV,0,0,62,0,1,6.05,1,1,1,22,0,1,1,1,1,1,1,1,2,0,0,84.5,5193.2,0.0,114.25,375.1,1,60,0,0,0,0,0,Sebastopol,95472,38.398815,-122.861923,31266,0,5466,0,0,1,0,4
3361,3022-BEXHZ,1,6,67,0,1,40.96,1,1,2,47,0,1,1,1,1,1,1,1,2,1,0,111.2,7530.8,0.0,0.0,2744.32,0,19,1,0,1,1,1,Sonoma,95476,38.25485,-122.461799,34314,0,6060,0,0,2,0,4
3362,6248-TKCQV,1,5,70,0,1,43.81,1,1,2,17,1,0,0,1,1,1,1,1,2,1,0,80.6,5460.2,0.0,0.0,3066.7,1,37,0,0,1,0,0,Upper Lake,95485,39.220368,-122.907693,2344,0,5880,0,0,0,0,0
3363,6198-ZFIOJ,0,0,5,0,1,19.3,1,1,2,25,0,0,0,0,0,0,0,1,0,0,0,75.6,402.5,0.0,0.0,96.5,1,50,0,0,0,0,0,Willits,95490,39.492046,-123.375818,13472,0,3469,0,0,0,0,0
3364,5989-OMNJE,1,6,24,0,0,0.0,0,1,1,27,1,1,1,0,1,1,1,1,1,0,0,57.6,1367.75,0.0,0.0,0.0,1,42,0,0,1,0,0,Windsor,95492,38.527297,-122.810044,23701,0,5623,0,0,2,0,0
3365,1291-CUOCY,1,7,72,0,1,4.32,1,1,1,18,0,1,1,1,1,1,1,0,2,1,1,110.6,7962.2,0.0,1433.0,311.04,0,55,0,0,1,0,0,Yorkville,95494,38.888351,-123.239647,335,0,5444,0,0,1,1,0
3366,9795-SHUHB,1,9,66,0,1,24.27,0,1,2,59,1,1,0,1,0,0,0,1,2,1,1,58.2,3810.8,0.0,0.0,1601.82,1,26,1,0,1,0,0,The Sea Ranch,95497,38.696659,-123.436861,752,0,5313,0,0,1,0,3
3367,3230-IUALN,1,10,45,0,1,26.01,0,1,1,29,1,0,1,1,1,1,1,0,2,1,1,81.0,3533.6,0.0,1025.0,1170.45,1,41,0,0,1,0,0,Eureka,95501,40.796621,-124.15428,23224,0,2934,0,0,3,0,0
3368,0042-RLHYP,1,5,69,0,1,38.39,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,19.7,1396.9,0.0,0.0,2648.91,1,47,0,0,1,1,3,Eureka,95503,40.737431,-124.108897,23570,0,4131,0,0,0,0,0
3369,4945-RVMTE,0,0,28,0,1,38.97,0,1,1,3,0,0,1,0,1,0,0,1,0,1,0,59.55,1646.45,0.0,0.0,1091.16,1,57,0,0,0,0,0,Blocksburg,95514,40.309088,-123.668201,199,0,3354,0,0,1,0,0
3370,1866-NXPSP,0,0,36,0,1,32.0,0,1,1,23,1,1,1,1,0,1,1,1,1,1,1,75.55,2680.15,0.0,0.0,1152.0,1,48,0,0,0,0,0,Arcata,95521,40.839958,-124.003757,19596,0,3235,0,0,1,0,0
3371,3941-XTSKM,1,6,42,0,0,0.0,0,1,1,26,0,1,1,0,0,1,1,1,1,1,1,45.1,2049.05,0.0,53.28,0.0,0,32,0,0,1,0,0,Burnt Ranch,95527,40.854512,-123.450097,485,0,3844,0,0,1,0,0
3372,1661-CZBAU,0,0,48,2,1,44.76,1,1,1,18,1,0,0,1,0,1,1,1,1,1,0,70.95,3629.2,0.0,0.0,2148.48,0,50,0,0,0,0,0,Carlotta,95528,40.497283,-123.93037,1072,0,2667,0,0,3,0,0
3373,5158-RIVOP,1,3,11,4,1,2.52,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,20.9,202.3,0.0,0.0,27.72,1,32,0,0,1,1,1,Fields Landing,95537,40.726949,-124.217378,228,0,5359,0,0,0,0,0
3374,9788-YTFGE,0,0,7,0,1,13.86,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,19.95,147.5,0.0,0.0,97.02,0,47,0,0,0,0,0,Fortuna,95540,40.584991,-124.121504,12241,0,3331,0,0,1,0,3
3375,9277-JOOMO,0,0,3,0,1,26.33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24.6,86.35,0.0,0.0,78.99,1,27,1,0,0,0,0,Garberville,95542,40.057784,-123.679461,2423,0,5756,0,0,0,0,0
3376,1907-YLNYW,0,0,8,0,1,41.13,0,1,1,27,1,0,1,0,0,1,1,1,0,1,0,66.7,579.0,0.0,0.0,329.04,0,47,0,0,0,0,0,Gasquet,95543,41.867908,-123.794144,532,0,4490,0,0,0,0,0
3377,8947-YRTDV,1,1,32,0,1,43.37,0,1,2,76,1,1,1,0,0,1,1,1,1,0,1,94.8,3131.55,0.0,238.0,1387.84,0,42,0,0,1,1,3,Hoopa,95546,41.163637,-123.704841,3041,0,5288,0,0,0,0,0
3378,3161-ONRWK,1,4,60,2,1,43.57,0,1,1,30,1,1,1,1,0,0,0,0,1,1,0,65.85,3928.3,0.0,1178.0,2614.2,0,35,0,0,1,0,0,Hydesville,95547,40.557314,-124.081662,1201,0,4053,0,0,2,0,3
3379,0114-RSRRW,1,9,10,4,1,49.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19.95,187.75,0.0,0.0,496.0,1,21,1,0,1,0,0,Klamath,95548,41.572813,-124.035011,1215,0,3831,0,0,1,0,0
3380,4565-NLZBV,1,5,71,0,1,43.37,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,24.65,1710.15,0.0,0.0,3079.27,1,33,0,0,1,0,0,Kneeland,95549,40.664483,-123.865325,264,0,4015,0,0,1,0,4
3381,6682-VCIXC,1,2,43,2,0,0.0,0,1,2,6,1,1,0,1,1,0,0,1,1,1,0,51.25,2151.6,0.0,0.0,0.0,1,61,0,0,1,0,0,Mad River,95552,40.390301,-123.412327,265,0,5656,0,0,1,0,0
3382,6475-VHUIZ,1,6,23,4,1,38.93,0,1,2,4,0,0,1,1,0,0,0,1,0,0,0,54.25,1221.55,0.0,0.0,895.39,1,47,0,0,1,0,0,Myers Flat,95554,40.267158,-123.805913,644,0,5140,0,0,3,0,0
3383,3910-MRQOY,1,8,72,0,1,12.87,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,19.4,1496.45,0.0,0.0,926.64,1,28,1,0,1,0,0,Orick,95555,41.336354,-124.044354,494,0,5398,0,0,0,0,0
3384,0661-WCQNQ,1,8,22,4,1,7.68,0,1,2,7,1,0,0,1,0,0,0,1,1,1,1,56.25,1292.2,0.0,9.05,168.96,0,56,0,0,1,0,0,Orleans,95556,41.269521,-123.546958,574,0,3733,0,0,0,0,0
3385,7537-RBWEA,0,0,1,0,0,0.0,0,1,1,52,0,0,0,0,0,0,0,0,0,1,1,25.15,25.15,0.0,0.0,0.0,1,19,1,0,0,0,0,Petrolia,95558,40.274302,-124.210902,300,0,3513,0,0,2,0,0
3386,4656-CAURT,0,0,69,0,1,22.24,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,23.95,1713.1,0.0,0.0,1534.56,0,57,0,0,0,0,0,Phillipsville,95559,40.184094,-123.745487,163,0,6059,0,0,1,0,0
3387,0121-SNYRK,0,0,50,2,0,0.0,0,1,1,7,1,0,0,1,0,0,0,1,1,1,1,35.4,1748.9,0.0,0.0,0.0,0,45,0,0,0,0,0,Redway,95560,40.142256,-123.852927,1851,0,5052,0,0,1,0,3
3388,3733-LSYCE,1,6,15,0,1,30.09,0,1,2,71,0,1,0,0,0,0,0,1,0,0,0,75.35,1114.55,0.0,0.0,451.35,1,22,1,0,1,0,0,Samoa,95564,40.809636,-124.189977,395,0,4891,0,0,0,0,0
3389,6265-FRMTQ,0,0,31,0,1,25.58,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,20.4,609.1,0.0,0.0,792.98,0,56,0,0,0,0,0,Scotia,95565,40.440636,-124.098739,1125,0,5363,0,0,0,0,0
3390,1371-DWPAZ,1,2,10,0,0,0.0,0,1,2,8,1,1,1,1,1,0,0,1,2,0,1,56.05,560.5,0.0,0.0,0.0,1,64,0,0,1,0,0,Redcrest,95569,40.363446,-123.835041,400,0,4740,0,0,0,0,0
3391,2017-CCBLH,0,0,8,0,1,23.46,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,20.0,141.6,0.0,0.0,187.68,1,55,0,0,0,0,0,Weott,95571,40.310119,-123.909449,270,0,3087,0,0,2,0,0
3392,7690-KPNCU,1,5,64,2,1,26.64,0,1,1,71,1,0,1,0,1,1,1,1,1,1,1,73.05,4688.65,0.0,0.0,1704.96,0,20,1,0,1,0,0,Willow Creek,95573,40.949012,-123.655847,1666,0,4515,0,0,0,0,0
3393,0536-BGFMZ,1,3,28,0,1,42.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20.5,563.05,0.0,0.0,1185.24,1,27,1,0,1,0,0,Leggett,95585,39.873371,-123.741474,321,0,5145,0,0,1,0,0
3394,2293-IJWPS,1,5,57,2,1,3.72,1,1,1,11,0,0,1,0,1,1,1,1,1,1,1,100.75,5985.0,0.0,65.84,212.04,1,39,0,0,1,0,0,Piercy,95587,39.955587,-123.681175,200,0,6354,0,0,0,0,0
3395,5469-NUJUR,0,0,19,0,1,19.1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,19.95,373.5,0.0,0.0,362.9,0,58,0,0,0,0,0,Zenia,95595,40.170357,-123.417298,259,0,2831,0,0,0,0,0
3396,2625-TRCZQ,0,0,51,2,0,0.0,0,1,1,42,0,1,0,0,1,1,1,1,0,1,0,49.65,2553.35,0.0,0.0,0.0,1,21,1,0,1,0,0,Auburn,95602,38.99003,-121.114408,18197,0,5528,0,0,0,0,0
3397,4102-HLENU,1,5,67,0,1,22.83,1,1,2,22,1,1,1,0,0,0,0,1,2,0,1,65.65,4322.85,0.0,0.0,1529.61,1,51,0,0,1,0,0,Auburn,95603,38.912881,-121.082766,24944,0,5441,0,0,0,0,0
3398,7266-GSSJX,1,3,11,0,1,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20.45,250.8,0.0,0.0,183.37,0,43,0,0,1,1,2,West Sacramento,95605,38.592745,-121.540036,12756,0,2606,0,0,0,0,0
3399,7722-VJRQD,1,8,72,0,0,0.0,0,1,3,15,1,0,1,1,1,1,1,0,2,0,0,60.95,4549.05,0.0,682.0,0.0,0,38,0,0,1,0,0,Brooks,95606,38.809804,-122.241383,382,0,4147,0,0,0,0,0
3400,7073-QETQY,1,9,66,1,1,45.03,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,20.35,1359.5,0.0,0.0,2971.98,0,59,0,0,1,0,0,Capay,95607,38.681651,-122.130569,262,0,4845,0,0,0,0,0
3401,5624-RYAMH,0,0,9,0,1,46.94,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19.5,178.85,0.0,0.0,422.46,1,43,0,0,0,0,0,Citrus Heights,95610,38.69508,-121.271616,43718,0,4283,0,0,1,0,0
3402,0196-JTUQI,0,0,9,0,1,9.27,1,1,2,28,0,0,0,0,0,0,0,1,0,1,1,75.2,633.85,0.0,0.0,83.43,1,59,0,0,0,0,0,Clarksburg,95612,38.384648,-121.578701,1417,0,5841,0,0,0,0,0
3403,7130-YXBRO,1,9,48,2,1,22.36,1,1,1,59,1,1,1,0,1,1,1,1,0,1,0,111.45,5315.1,0.0,0.0,1073.28,0,28,1,0,1,0,0,Cool,95614,38.880622,-120.973865,3674,0,2319,0,0,2,0,0
3404,9272-LSVYH,0,0,10,0,1,4.29,0,1,1,85,0,0,0,0,0,0,0,0,0,0,1,70.15,735.5,0.0,625.0,42.9,0,23,1,0,0,0,0,Courtland,95615,38.311609,-121.554034,699,0,3963,0,0,1,0,0
3405,3084-DOWLE,1,8,72,1,1,43.29,1,1,1,16,1,1,1,1,1,1,1,1,2,0,0,92.0,6474.4,0.0,0.0,3116.88,1,47,0,0,1,0,0,Citrus Heights,95621,38.69549,-121.307864,41636,0,6434,0,0,1,0,3
3406,1084-MNSMJ,1,10,51,2,1,33.93,0,1,1,13,1,1,1,1,1,1,1,0,2,0,1,85.5,4421.95,0.0,575.0,1730.43,1,63,0,0,1,0,0,El Dorado,95623,38.63153,-120.842609,4097,0,6261,0,0,1,0,0
3407,6250-CGGUN,0,0,54,2,1,30.66,0,1,2,18,1,0,1,1,0,0,0,1,1,0,0,84.4,4484.05,0.0,80.71,1655.64,0,41,0,0,0,0,0,Esparto,95627,38.834469,-122.127193,2756,0,4154,0,0,2,0,0
3408,5478-JJVZK,0,0,33,0,1,15.69,1,1,2,24,1,1,0,0,0,0,0,1,0,1,1,60.9,2033.85,0.0,0.0,517.77,1,38,0,0,0,0,0,Fair Oaks,95628,38.652065,-121.25441,40750,0,3009,0,0,1,0,4
3409,7596-IIWYC,0,0,27,0,1,35.77,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,20.25,538.2,0.0,0.0,965.79,1,62,0,0,0,0,0,Fiddletown,95629,38.513484,-120.704613,850,0,5250,0,0,2,0,3
3410,9793-WECQC,0,0,23,0,1,48.21,0,1,2,23,0,1,0,0,1,1,1,1,0,0,1,95.3,2192.9,0.0,0.0,1108.83,0,53,0,0,0,0,0,Foresthill,95631,39.031876,-120.811141,5714,0,5029,0,0,2,0,3
3411,4291-HPAXL,0,0,1,0,1,29.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.85,19.85,0.0,0.0,29.1,0,63,0,0,0,1,2,Galt,95632,38.274451,-121.259201,24194,0,4840,0,0,1,2,0
3412,8999-YPYBV,1,3,45,2,1,30.8,0,1,2,3,1,1,1,1,1,1,1,1,2,1,1,84.35,3858.05,0.0,0.0,1386.0,0,63,0,0,1,0,0,Garden Valley,95633,38.852544,-120.837669,2536,0,3403,0,0,0,0,0
3413,1839-FBNFR,1,3,39,0,1,32.57,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,19.85,854.8,0.0,0.0,1270.23,1,35,0,0,1,1,1,Georgetown,95634,38.9386,-120.785514,2723,0,3032,0,0,0,0,0
3414,3071-MVJCD,1,10,72,1,1,48.44,1,1,1,15,1,1,1,1,1,0,0,0,2,0,0,82.3,5815.15,0.0,872.0,3487.68,0,40,0,0,1,0,0,Grizzly Flats,95636,38.636102,-120.522149,659,0,4162,0,0,2,2,0
3415,1697-BCSHV,1,2,58,2,1,44.1,1,1,2,19,0,1,0,0,1,0,0,1,0,1,0,66.8,3970.4,0.0,0.0,2557.8,1,44,0,0,1,1,1,Guinda,95637,38.830739,-122.196202,228,0,6433,0,0,0,0,0
3416,0562-KBDVM,0,0,70,1,0,0.0,0,1,3,11,1,1,1,1,0,0,0,1,2,1,0,44.6,3058.15,0.0,0.0,0.0,1,62,0,0,0,0,0,Herald,95638,38.313447,-121.123886,1745,0,4442,0,0,1,0,0
3417,1131-SUEKT,1,4,61,2,1,41.57,0,1,1,21,0,1,0,1,1,1,1,1,1,1,0,98.45,6145.2,0.0,0.0,2535.77,0,41,0,0,1,1,1,Hood,95639,38.375325,-121.507935,213,0,4000,0,0,0,0,0
3418,3717-OEAUQ,0,0,2,5,1,2.72,0,1,2,14,0,0,0,0,0,0,0,1,0,0,1,70.7,129.2,0.0,0.0,5.44,0,37,0,0,0,0,0,Ione,95640,38.33788,-120.954202,9752,0,2388,0,0,1,0,0
3419,4538-WNTMJ,0,0,46,2,1,4.6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,24.95,1165.9,0.0,0.0,211.6,1,39,0,0,1,0,0,Isleton,95641,38.154823,-121.601358,2010,0,3979,0,0,0,0,0
3420,9432-RUVSL,0,0,48,2,1,19.04,0,1,3,21,1,0,1,1,1,1,1,1,2,1,1,102.5,4904.25,0.0,0.0,913.92,1,43,0,0,0,0,0,Kirkwood,95646,38.631489,-120.015167,129,0,3262,0,0,1,0,3
3421,8060-HIWJJ,0,0,64,2,1,14.39,1,1,1,7,0,1,1,1,1,1,1,0,2,0,1,86.55,5632.55,0.0,394.0,920.96,0,35,0,0,0,0,0,Lincoln,95648,38.922812,-121.312005,15286,0,4934,0,0,3,0,4
3422,7684-XSZIY,1,3,72,1,1,20.42,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,24.3,1643.25,0.0,0.0,1470.24,0,53,0,0,1,1,3,Loomis,95650,38.809175,-121.171375,11191,0,5160,0,0,2,1,0
3423,9089-UOWJG,1,2,12,0,1,7.97,0,1,3,52,0,0,1,0,1,0,0,1,0,1,1,58.35,740.55,0.0,0.0,95.64,1,51,0,0,1,1,3,Lotus,95651,38.815515,-120.916997,485,0,5068,0,0,1,0,4
3424,8039-ACLPL,1,6,72,1,1,12.32,0,1,3,59,1,1,1,0,0,1,1,0,2,0,1,68.75,4888.2,0.0,2884.0,887.04,1,29,1,0,1,0,0,Mather,95655,38.549822,-121.266725,929,0,4505,0,0,0,0,0
3425,9885-AIBVB,1,4,29,0,1,39.5,1,1,1,16,0,1,1,0,0,0,0,0,0,1,0,85.8,2440.25,0.0,390.0,1145.5,0,62,0,0,1,0,0,Newcastle,95658,38.883224,-121.15918,6096,0,2568,0,0,2,0,3
3426,1934-MKPXS,1,3,33,0,1,49.37,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,20.1,620.55,0.0,0.0,1629.21,0,21,1,0,1,0,0,Nicolaus,95659,38.788898,-121.608624,751,0,3636,0,0,0,0,0
3427,2592-YKDIF,0,0,1,0,1,44.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20.35,20.35,0.0,0.0,44.09,1,47,0,0,0,0,0,North Highlands,95660,38.671295,-121.388251,32202,0,5774,0,0,0,0,0
3428,2272-JKMSI,1,5,62,2,1,13.25,1,1,2,57,0,1,1,1,1,1,1,0,1,1,0,110.8,6840.95,0.0,3899.0,821.5,1,42,0,0,1,1,3,Roseville,95661,38.736685,-121.251984,25173,0,4306,0,0,1,0,0
3429,8714-CTZJW,0,0,4,5,1,19.84,0,1,1,73,0,0,1,0,0,1,1,1,0,1,1,82.85,319.6,0.0,0.0,79.36,1,24,1,0,0,0,0,Pilot Hill,95664,38.803731,-121.043799,1173,0,3154,0,0,0,0,0
3430,3569-EDBPQ,0,0,24,0,1,25.81,1,1,3,3,1,0,0,1,0,0,0,0,0,1,0,84.35,1938.05,0.0,58.0,619.44,1,44,0,0,0,0,0,Pine Grove,95665,38.400264,-120.641274,4354,0,2198,0,0,0,0,0
3431,3131-NWVFJ,1,9,14,0,1,19.03,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,19.55,294.5,0.0,0.0,266.42,1,56,0,0,1,0,0,Pioneer,95666,38.546999,-120.271114,5501,0,5620,0,0,0,0,0
3432,7521-YXVZY,0,0,3,5,1,5.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,19.95,58.3,0.0,0.0,15.45,0,38,0,0,0,1,3,Placerville,95667,38.733714,-120.795213,34146,0,4430,0,0,0,0,0
3433,2373-NTKOD,0,0,8,5,1,25.72,0,1,1,24,0,0,0,0,1,1,1,0,0,1,0,66.25,546.45,0.0,131.0,205.76,0,40,0,0,0,0,0,Rancho Cordova,95670,38.602723,-121.279913,49729,0,3026,0,0,2,0,0
3434,1970-KKFWL,0,0,35,0,1,6.52,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,23.3,797.1,0.0,0.0,228.2,1,38,0,0,0,0,0,Rescue,95672,38.724322,-120.991237,3815,0,2416,0,0,1,0,0
3435,9337-SRRNI,0,0,66,1,1,23.81,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,25.3,1673.8,0.0,0.0,1571.46,0,64,0,0,0,1,3,Rio Oso,95674,38.954144,-121.482536,947,0,6019,0,0,1,2,0
3436,0895-UADGO,0,0,8,0,0,0.0,0,1,1,4,1,0,0,1,0,1,1,1,2,1,2,44.55,343.45,0.0,0.0,0.0,0,46,0,0,0,0,0,River Pines,95675,38.545775,-120.743325,364,0,5489,0,0,1,0,0
3437,5678-VFNEQ,1,8,71,1,1,4.39,1,1,1,82,1,0,1,0,1,1,1,0,1,1,1,104.1,7412.25,0.0,6078.0,311.69,1,19,1,0,1,0,0,Rocklin,95677,38.7904,-121.236973,21510,0,4695,0,0,0,0,0
3438,5977-CKHON,1,3,43,2,1,27.49,1,1,2,53,0,0,1,0,0,1,1,1,0,1,0,92.55,4039.0,0.0,0.0,1182.07,1,59,0,0,1,1,3,Roseville,95678,38.759751,-121.288545,30614,0,3853,0,0,0,0,0
3439,1830-GGFNM,1,6,65,2,1,19.53,1,1,3,19,1,1,1,1,0,0,0,0,2,0,1,94.55,6078.75,0.0,1155.0,1269.45,0,35,0,0,1,1,2,Somerset,95684,38.606703,-120.586659,2958,0,4603,0,0,0,0,0
3440,5302-BDJNT,0,0,35,0,1,45.62,1,1,1,59,0,0,1,1,1,0,0,0,0,0,0,95.5,3418.2,0.0,2017.0,1596.7,0,27,1,0,0,0,0,Sutter Creek,95685,38.432145,-120.77069,4610,0,3715,0,0,1,0,0
3441,5223-UZAVK,0,0,64,2,1,9.95,0,1,3,2,1,1,0,0,1,1,1,1,1,1,1,100.3,6603.8,0.0,13.21,636.8,0,51,0,0,0,0,0,Thornton,95686,38.157794,-121.520223,1472,0,4986,0,0,1,1,0
3442,4859-ZSRDZ,1,1,58,2,0,0.0,0,1,1,11,0,0,1,1,1,1,1,0,2,1,1,55.5,3166.9,0.0,348.0,0.0,1,58,0,0,1,0,0,Vacaville,95687,38.333133,-121.920151,63157,0,4080,0,0,1,0,0
3443,9350-VLHMB,1,4,67,1,1,6.15,1,1,3,53,0,1,0,0,0,1,1,0,0,1,0,89.55,6373.1,0.0,3378.0,412.05,0,38,0,0,1,1,3,Volcano,95689,38.481902,-120.603668,1273,0,6111,0,0,0,0,0
3444,3498-LZGQZ,1,2,63,0,1,30.1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,19.15,1177.05,0.0,0.0,1896.3,0,59,0,0,1,1,3,Walnut Grove,95690,38.240419,-121.587535,2344,0,6373,0,0,2,0,5
3445,8785-CJSHH,1,9,60,0,1,34.48,1,1,2,51,0,1,0,0,1,1,1,0,0,1,0,99.8,5985.75,0.0,3053.0,2068.8,1,22,1,0,1,0,0,West Sacramento,95691,38.627951,-121.593287,19050,0,6213,0,0,3,0,4
